"Destination","ISO2","Prefix","BillMinimum","BillIncrement","PerMinuteCost","Currency"
"Bangladesh Fixed - Sylet","BD","880821","1","1","0.0371","USD"
"Bangladesh Mobile - Aktel","BD","88018","1","1","0.0371","USD"
"Bangladesh Mobile - Banglalink","BD","88019","1","1","0.0371","USD"
"Bangladesh Mobile - Citycell","BD","88011","1","1","0.0371","USD"
"Bangladesh Mobile - Grameen","BD","88017","1","1","0.0371","USD"
"Bangladesh Mobile","BD","8801","1","1","0.0371","USD"
"Bangladesh Mobile - Teletalk","BD","88015","1","1","0.0371","USD"
"Bangladesh Mobile - Warid","BD","88016","1","1","0.0371","USD"
"Barbados Fixed","BB","1246","1","1","0.017","USD"
"Barbados Mobile - CW","BB","124623","1","1","0.1538","USD"
"Barbados Mobile - CW","BB","124624","1","1","0.1538","USD"
"Barbados Mobile - CW","BB","1246250","1","1","0.1538","USD"
"Barbados Mobile - CW","BB","1246251","1","1","0.1538","USD"
"Barbados Mobile - CW","BB","1246252","1","1","0.1538","USD"
"Barbados Mobile - CW","BB","1246253","1","1","0.1538","USD"
"Barbados Mobile - CW","BB","1246254","1","1","0.1538","USD"
"Barbados Mobile - CW","BB","1246255","1","1","0.1538","USD"
"Barbados Mobile - CW","BB","1246446","1","1","0.1538","USD"
"Barbados Mobile - CW","BB","1246447","1","1","0.1538","USD"
"Barbados Mobile - CW","BB","1246448","1","1","0.1538","USD"
"Barbados Mobile - CW","BB","1246449","1","1","0.1538","USD"
"Barbados Mobile - CW","BB","124645","1","1","0.1538","USD"
"Barbados Mobile - CW","BB","124652","1","1","0.1538","USD"
"Barbados Mobile - Digicel","BB","1246256","1","1","0.1578","USD"
